,구이름,행정동,SUBWAY_NUM,STARBUCKS_NUM,SPORT_NUM,SAFE_DLVR_NUM,MC_NUM,KINDER_NUM,KIDS_NUM,GYM_NUM,GOLF_NUM,ACADEMY_NUM,ANIMAL_HSPT_NUM,BIKE_NUM,CAFE,CAR_SHR_NUM,CCTV_NUM,CHILD_MED_NUM,CON_NUM,DPTM_NUM
232,양천구,신월6동,0.0,0.04081632653061224,0.04081632653061224,0.10204081632653061,0.04081632653061224,2.0408163265306123,0.04081632653061224,0.2653061224489796,0.24489795918367346,4.816326530612245,0.4897959183673469,0.5918367346938777,1.836734693877551,0.32653061224489793,3.7551020408163263,2.5510204081632653,1.3061224489795917,0.0
233,양천구,신월7동,0.0,0.04081632653061224,0.04081632653061224,0.10204081632653061,0.04081632653061224,2.0408163265306123,0.04081632653061224,0.2653061224489796,0.24489795918367346,4.816326530612245,0.4897959183673469,0.5918367346938777,1.836734693877551,0.32653061224489793,3.7551020408163263,2.5510204081632653,1.3061224489795917,0.0
234,양천구,신정1동,0.08333333333333333,0.1111111111111111,0.027777777777777776,0.05555555555555555,0.027777777777777776,6.111111111111111,0.1111111111111111,1.361111111111111,0.75,24.0,0.8888888888888888,1.222222222222222,4.416666666666667,0.7222222222222222,4.305555555555555,2.3333333333333335,2.0,0.0
235,양천구,신정2동,0.08333333333333333,0.1111111111111111,0.027777777777777776,0.05555555555555555,0.027777777777777776,6.111111111111111,0.1111111111111111,1.361111111111111,0.75,24.0,0.8888888888888888,1.222222222222222,4.416666666666667,0.7222222222222222,4.305555555555555,2.3333333333333335,2.0,0.0
236,양천구,신정3동,0.08333333333333333,0.1111111111111111,0.027777777777777776,0.05555555555555555,0.027777777777777776,6.111111111111111,0.1111111111111111,1.361111111111111,0.75,24.0,0.8888888888888888,1.222222222222222,4.416666666666667,0.7222222222222222,4.305555555555555,2.3333333333333335,2.0,0.0
237,양천구,신정4동,0.08333333333333333,0.1111111111111111,0.027777777777777776,0.05555555555555555,0.027777777777777776,6.111111111111111,0.1111111111111111,1.361111111111111,0.75,24.0,0.8888888888888888,1.222222222222222,4.416666666666667,0.7222222222222222,4.305555555555555,2.3333333333333335,2.0,0.0
238,양천구,신정6동,0.08333333333333333,0.1111111111111111,0.027777777777777776,0.05555555555555555,0.027777777777777776,6.111111111111111,0.1111111111111111,1.361111111111111,0.75,24.0,0.8888888888888888,1.222222222222222,4.416666666666667,0.7222222222222222,4.305555555555555,2.3333333333333335,2.0,0.0
239,양천구,신정7동,0.08333333333333333,0.1111111111111111,0.027777777777777776,0.05555555555555555,0.027777777777777776,6.111111111111111,0.1111111111111111,1.361111111111111,0.75,24.0,0.8888888888888888,1.222222222222222,4.416666666666667,0.7222222222222222,4.305555555555555,2.3333333333333335,2.0,0.0
240,강서구,염창동,0.0,2.0,0.0,0.0,1.0,41.25,4.0625,16.25,8.3125,134.5625,6.375,12.25,53.875,3.6875,28.0,40.375,15.125,0.0
241,강서구,등촌제1동,0.1111111111111111,0.5555555555555556,0.0,0.0,0.1111111111111111,7.777777777777778,0.2222222222222222,4.111111111111112,2.111111111111111,20.77777777777778,1.1111111111111112,2.3333333333333335,15.555555555555555,1.6666666666666667,9.0,8.777777777777777,4.888888888888888,0.0
242,강서구,등촌제2동,0.1111111111111111,0.5555555555555556,0.0,0.0,0.1111111111111111,7.777777777777778,0.2222222222222222,4.111111111111112,2.111111111111111,20.77777777777778,1.1111111111111112,2.3333333333333335,15.555555555555555,1.6666666666666667,9.0,8.777777777777777,4.888888888888888,0.0
243,강서구,등촌제3동,0.1111111111111111,0.5555555555555556,0.0,0.0,0.1111111111111111,7.777777777777778,0.2222222222222222,4.111111111111112,2.111111111111111,20.77777777777778,1.1111111111111112,2.3333333333333335,15.555555555555555,1.6666666666666667,9.0,8.777777777777777,4.888888888888888,0.0
244,강서구,화곡제1동,0.015625,0.09375,0.0,0.140625,0.015625,2.5,0.078125,0.875,0.25,5.328125,0.5625,0.4375,4.109375,0.59375,5.015625,2.734375,1.625,0.0
245,강서구,화곡제2동,0.015625,0.09375,0.0,0.140625,0.015625,2.5,0.078125,0.875,0.25,5.328125,0.5625,0.4375,4.109375,0.59375,5.015625,2.734375,1.625,0.0
246,강서구,화곡제3동,0.015625,0.09375,0.0,0.140625,0.015625,2.5,0.078125,0.875,0.25,5.328125,0.5625,0.4375,4.109375,0.59375,5.015625,2.734375,1.625,0.0
247,강서구,화곡제4동,0.015625,0.09375,0.0,0.140625,0.015625,2.5,0.078125,0.875,0.25,5.328125,0.5625,0.4375,4.109375,0.59375,5.015625,2.734375,1.625,0.0
248,강서구,화곡본동,0.015625,0.09375,0.0,0.140625,0.015625,2.5,0.078125,0.875,0.25,5.328125,0.5625,0.4375,4.109375,0.59375,5.015625,2.734375,1.625,0.0
249,강서구,화곡제6동,0.015625,0.09375,0.0,0.140625,0.015625,2.5,0.078125,0.875,0.25,5.328125,0.5625,0.4375,4.109375,0.59375,5.015625,2.734375,1.625,0.0
250,강서구,화곡제8동,0.015625,0.09375,0.0,0.140625,0.015625,2.5,0.078125,0.875,0.25,5.328125,0.5625,0.4375,4.109375,0.59375,5.015625,2.734375,1.625,0.0
251,강서구,가양제1동,0.0625,0.4375,0.125,0.0,0.0,13.125,0.1875,5.0,0.8125,16.5,1.125,5.1875,21.3125,1.3125,8.4375,8.625,4.25,0.0
252,강서구,가양제2동,0.0,0.0,0.0,0.0,0.0,1.25,0.0625,1.25,0.3125,2.5625,0.375,1.25,2.875,0.6875,2.0,2.375,1.125,0.0
253,강서구,가양제3동,0.0,0.0,0.0,0.0,0.0,1.25,0.0625,1.25,0.3125,2.5625,0.375,1.25,2.875,0.6875,2.0,2.375,1.125,0.0
254,강서구,발산제1동,0.0625,0.9375,0.125,0.5,0.0,14.375,0.625,7.75,2.0,87.9375,3.75,10.1875,39.4375,3.875,19.9375,21.5,9.375,0.0
255,강서구,우장산동,0.015625,0.59375,0.0,0.640625,0.015625,5.0,0.578125,4.875,1.75,78.328125,3.5625,3.6875,21.109375,1.84375,16.515625,17.984375,5.875,0.0
256,강서구,공항동,0.75,0.5625,0.125,0.3125,0.25,15.0,0.5625,5.6875,1.75,25.1875,2.0,7.0,37.625,3.8125,18.125,15.8125,11.125,0.0
257,강서구,방화제1동,0.75,0.5625,0.125,0.3125,0.25,15.0,0.5625,5.6875,1.75,25.1875,2.0,7.0,34.625,2.8125,18.125,14.8125,11.125,0.0
258,강서구,방화제2동,1.4375,0.125,0.0,0.0625,0.0,3.125,0.4375,0.9375,0.5,6.75,0.75,5.0625,9.9375,1.9375,21.4375,3.3125,2.25,0.0
259,강서구,방화제3동,0.4375,0.125,0.0,0.0625,0.0,3.125,0.4375,0.9375,0.5,6.75,0.75,1.0625,6.9375,0.9375,6.4375,3.3125,2.25,0.0
260,구로구,신도림동,2.0,3.0,1.0,0.0,1.0,40.0,2.0,8.0,7.0,102.0,10.0,9.0,49.0,5.0,78.0,61.0,17.0,1.0
261,구로구,구로제1동,0.16,0.27999999999999997,0.0,0.24,0.04,4.0,0.08,1.56,0.8,7.08,0.5599999999999999,1.48,8.92,1.56,29.360000000000003,10.24,3.72,0.04
262,구로구,구로제2동,0.16,0.27999999999999997,0.0,0.24,0.04,4.0,0.08,1.56,0.8,7.08,0.5599999999999999,1.48,8.92,1.56,29.360000000000003,10.24,3.72,0.04
263,구로구,구로제3동,0.16,0.27999999999999997,0.0,0.24,0.04,4.0,0.08,1.56,0.8,7.08,0.5599999999999999,1.48,8.92,1.56,29.360000000000003,10.24,3.72,0.04
264,구로구,구로제4동,0.16,0.27999999999999997,0.0,0.24,0.04,4.0,0.08,1.56,0.8,7.08,0.5599999999999999,1.48,8.92,1.56,29.360000000000003,10.24,3.72,0.04
265,구로구,구로제5동,0.16,0.27999999999999997,0.0,0.24,0.04,4.0,0.08,1.56,0.8,7.08,0.5599999999999999,1.48,8.92,1.56,29.360000000000003,10.24,3.72,0.04
266,구로구,가리봉동,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,9.0,2.0,208.0,11.0,7.0,0.0
267,구로구,고척제1동,0.0,0.25,0.5,0.5,0.25,25.0,0.75,3.25,3.5,23.25,2.5,2.5,11.75,1.75,78.5,21.25,8.25,0.0
268,구로구,고척제2동,0.0,0.25,0.5,0.5,0.25,25.0,0.75,3.25,3.5,23.25,2.5,2.5,11.75,1.75,78.5,21.25,8.25,0.0
269,구로구,개봉제1동,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,12.222222222222221,0.2222222222222222,1.6666666666666667,0.5555555555555556,14.222222222222221,1.3333333333333333,1.222222222222222,7.888888888888889,1.0,32.11111111111111,14.666666666666666,3.888888888888889,0.0
270,구로구,개봉제2동,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,12.222222222222221,0.2222222222222222,1.6666666666666667,0.5555555555555556,14.222222222222221,1.3333333333333333,1.222222222222222,7.888888888888889,1.0,32.11111111111111,14.666666666666666,3.888888888888889,0.0
271,구로구,개봉제3동,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,12.222222222222221,0.2222222222222222,1.6666666666666667,0.5555555555555556,14.222222222222221,1.3333333333333333,1.222222222222222,7.888888888888889,1.0,32.11111111111111,14.666666666666666,3.888888888888889,0.0
272,구로구,오류제1동,0.0,0.5,0.0,0.25,0.0,5.0,0.0,2.5,0.5,14.75,1.5,3.0,9.75,2.0,72.25,19.25,6.75,0.0
273,구로구,오류제2동,0.0,0.5,0.0,0.25,0.0,15.0,0.0,4.5,0.5,58.75,3.5,12.0,19.75,5.0,94.25,39.25,9.75,0.0
274,구로구,수궁동,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,30.0,2.0,4.0,21.0,3.0,134.0,17.0,17.0,0.0
275,구로구,항동,0.0,0.0,0.0,0.0,0.0,100.0,0.0,4.0,0.0,34.0,4.0,15.0,16.0,0.0,13.0,4.0,11.0,0.0
276,금천구,가산동,3.0,9.0,0.0,1.0,4.0,10.0,4.0,24.0,13.0,36.0,2.0,27.0,212.0,19.0,93.0,19.0,85.0,0.0
277,금천구,독산제1동,0.0,0.0625,0.0,0.3125,0.0,10.0,0.1875,1.3125,0.875,8.0625,1.125,2.0625,7.625,1.3125,33.6875,2.75,4.5625,0.0
278,금천구,독산제2동,0.0,0.0625,0.0,0.3125,0.0,10.0,0.1875,1.3125,0.875,8.0625,1.125,2.0625,7.625,1.3125,33.6875,2.75,4.5625,0.0
279,금천구,독산제3동,0.0,0.0625,0.0,0.3125,0.0,10.0,0.1875,1.3125,0.875,8.0625,1.125,2.0625,7.625,1.3125,33.6875,2.75,4.5625,0.0
280,금천구,독산제4동,0.0,0.0625,0.0,0.3125,0.0,10.0,0.1875,1.3125,0.875,8.0625,1.125,2.0625,7.625,1.3125,33.6875,2.75,4.5625,0.0
281,금천구,시흥제1동,0.04,0.08,0.0,0.16,0.04,4.0,0.0,0.9199999999999999,0.24,6.32,0.5599999999999999,0.8800000000000001,3.5200000000000005,0.64,17.96,2.52,2.04,0.0
282,금천구,시흥제2동,0.04,0.08,0.0,0.16,0.04,4.0,0.0,0.9199999999999999,0.24,6.32,0.5599999999999999,0.8800000000000001,3.5200000000000005,0.64,17.96,2.52,2.04,0.0
283,금천구,시흥제3동,0.04,0.08,0.0,0.16,0.04,4.0,0.0,0.9199999999999999,0.24,6.32,0.5599999999999999,0.8800000000000001,3.5200000000000005,0.64,17.96,2.52,2.04,0.0
284,금천구,시흥제4동,0.04,0.08,0.0,0.16,0.04,4.0,0.0,0.9199999999999999,0.24,6.32,0.5599999999999999,0.8800000000000001,3.5200000000000005,0.64,17.96,2.52,2.04,0.0
285,금천구,시흥제5동,0.04,0.08,0.0,0.16,0.04,4.0,0.0,0.9199999999999999,0.24,6.32,0.5599999999999999,0.8800000000000001,3.5200000000000005,0.64,17.96,2.52,2.04,0.0
286,영등포구,영등포본동,0.3112244897959184,0.02040816326530612,0.25,0.6020408163265306,0.02040816326530612,8.26530612244898,0.25,1.0510204081632653,0.7040816326530612,9.857142857142858,0.9897959183673469,2.1581632653061225,8.729591836734693,0.7857142857142857,13.86734693877551,6.530612244897959,3.2653061224489797,0.25
287,영등포구,영등포동,1.25,8.0,0.25,0.5,1.0,25.0,3.25,13.5,3.5,69.0,10.5,16.75,140.75,10.5,150.5,97.0,45.0,1.25
288,영등포구,여의동,4.0,19.0,0.0,0.0,1.0,70.0,0.0,27.0,25.0,100.0,6.0,44.0,255.0,11.0,106.0,80.0,53.0,1.0
289,영등포구,당산제1동,2.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,4.0,31.0,2.0,5.0,53.0,6.0,33.0,33.0,24.0,0.0
290,영등포구,당산제2동,2.0,3.0,0.0,1.0,0.0,20.0,1.0,19.0,9.0,99.0,6.0,12.0,67.0,7.0,57.0,70.0,28.0,0.0
291,영등포구,도림동,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,27.0,2.0,5.0,20.0,0.0,43.0,16.0,10.0,0.0
292,영등포구,문래동,1.0,3.0,2.0,0.0,0.0,30.0,0.0,15.0,10.0,82.0,4.0,8.0,87.0,4.0,36.0,78.0,28.0,0.0
293,영등포구,양평제1동,0.0,1.0,0.0,0.0,0.25,0.0,0.0,4.25,3.0,22.5,4.0,9.25,31.0,3.5,30.5,22.75,10.25,0.0
294,영등포구,양평제2동,1.0,3.0,5.0,0.0,0.25,0.0,0.0,7.25,5.0,28.5,2.0,6.25,44.0,0.5,26.5,20.75,21.25,0.0
295,영등포구,신길제1동,0.061224489795918366,0.02040816326530612,0.0,0.10204081632653061,0.02040816326530612,3.2653061224489797,0.0,0.5510204081632654,0.20408163265306123,3.857142857142857,0.4897959183673469,0.40816326530612246,1.9795918367346939,0.2857142857142857,3.3673469387755106,2.5306122448979593,1.2653061224489797,0.0
296,영등포구,신길제3동,0.061224489795918366,0.02040816326530612,0.0,0.10204081632653061,0.02040816326530612,3.2653061224489797,0.0,0.5510204081632654,0.20408163265306123,3.857142857142857,0.4897959183673469,0.40816326530612246,1.9795918367346939,0.2857142857142857,3.3673469387755106,2.5306122448979593,1.2653061224489797,0.0
297,영등포구,신길제4동,0.061224489795918366,0.02040816326530612,0.0,0.10204081632653061,0.02040816326530612,3.2653061224489797,0.0,0.5510204081632654,0.20408163265306123,3.857142857142857,0.4897959183673469,0.40816326530612246,1.9795918367346939,0.2857142857142857,3.3673469387755106,2.5306122448979593,1.2653061224489797,0.0
298,영등포구,신길제5동,0.18622448979591838,0.02040816326530612,0.125,0.22704081632653061,0.02040816326530612,7.64030612244898,0.0,0.8635204081632654,0.7040816326530612,7.607142857142858,0.7397959183673469,1.0331632653061225,5.792091836734694,0.4732142857142857,10.80484693877551,7.718112244897959,3.0778061224489797,0.0
299,영등포구,신길제6동,0.061224489795918366,0.02040816326530612,0.0,0.10204081632653061,0.02040816326530612,3.2653061224489797,0.0,0.5510204081632654,0.20408163265306123,3.857142857142857,0.4897959183673469,0.40816326530612246,1.9795918367346939,0.2857142857142857,3.3673469387755106,2.5306122448979593,1.2653061224489797,0.0
300,영등포구,신길제7동,0.061224489795918366,0.02040816326530612,0.0,0.10204081632653061,0.02040816326530612,3.2653061224489797,0.0,0.5510204081632654,0.20408163265306123,3.857142857142857,0.4897959183673469,0.40816326530612246,1.9795918367346939,0.2857142857142857,3.3673469387755106,2.5306122448979593,1.2653061224489797,0.0
301,영등포구,대림제1동,0.125,0.0,0.125,0.125,0.0,4.375,0.0,0.3125,0.5,3.75,0.25,0.625,3.8125,0.1875,7.4375,5.1875,1.8125,0.0
302,영등포구,대림제2동,0.125,0.0,0.125,0.125,0.0,4.375,0.0,0.3125,0.5,3.75,0.25,0.625,3.8125,0.1875,7.4375,5.1875,1.8125,0.0
303,영등포구,대림제3동,0.125,0.0,0.125,0.125,0.0,4.375,0.0,0.3125,0.5,3.75,0.25,0.625,3.8125,0.1875,7.4375,5.1875,1.8125,0.0
304,동작구,노량진제1동,0.5,0.5,3.5,0.75,0.25,15.0,0.0,3.75,0.0,57.0,0.5,3.5,23.5,3.25,43.0,6.25,8.75,0.0
305,동작구,노량진제2동,0.5,0.5,0.5,0.75,0.25,5.0,0.0,2.75,0.0,39.0,0.5,1.5,19.5,1.25,25.0,3.25,4.75,0.0
306,동작구,상도제1동,0.125,1.1875,0.0,0.3125,0.0625,5.0,0.0625,4.1875,0.625,32.8125,4.625,1.5625,31.625,4.3125,45.625,9.5,15.4375,0.0
307,동작구,상도제2동,0.125,0.1875,0.0,0.3125,0.0625,5.0,0.0625,1.1875,0.625,10.8125,0.625,0.5625,5.625,1.3125,15.625,3.5,2.4375,0.0
308,동작구,상도제3동,0.125,0.1875,0.0,0.3125,0.0625,5.0,0.0625,1.1875,0.625,10.8125,0.625,0.5625,5.625,1.3125,15.625,3.5,2.4375,0.0
309,동작구,상도제4동,0.125,0.1875,0.0,0.3125,0.0625,5.0,0.0625,1.1875,0.625,10.8125,0.625,0.5625,5.625,1.3125,15.625,3.5,2.4375,0.0
310,동작구,흑석동,0.0,1.0,0.0,0.0,1.0,50.0,0.0,5.0,3.0,58.0,4.0,11.0,41.0,8.0,60.0,7.0,11.0,0.0
311,동작구,사당제1동,0.12,0.12,0.0,0.16,0.04,3.6,0.04,0.64,0.36,7.640000000000001,0.64,0.48,4.96,0.48,7.76,2.3600000000000003,1.72,0.0
312,동작구,사당제2동,0.12,0.12,0.0,0.16,0.04,13.6,1.04,1.6400000000000001,0.36,11.64,0.64,1.48,7.96,1.48,23.759999999999998,2.3600000000000003,3.7199999999999998,0.0
313,동작구,사당제3동,0.12,0.12,0.0,0.16,0.04,3.6,0.04,0.64,0.36,7.640000000000001,0.64,0.48,4.96,0.48,7.76,2.3600000000000003,1.72,0.0
314,동작구,사당제4동,0.12,0.12,0.0,0.16,0.04,3.6,0.04,0.64,0.36,7.640000000000001,0.64,0.48,4.96,0.48,7.76,2.3600000000000003,1.72,0.0
315,동작구,사당제5동,0.12,0.12,0.0,0.16,0.04,3.6,0.04,0.64,0.36,7.640000000000001,0.64,0.48,4.96,0.48,7.76,2.3600000000000003,1.72,0.0
316,동작구,대방동,2.0,0.0,0.0,1.0,0.0,30.0,2.0,13.0,5.0,138.0,4.0,10.0,31.0,6.0,70.0,24.0,15.0,0.0
317,동작구,신대방제1동,0.0,0.25,0.5,0.25,0.0,10.0,0.25,3.25,2.5,22.25,0.0,3.5,16.0,2.0,20.5,6.0,5.25,0.0
318,동작구,신대방제2동,0.0,0.25,0.5,0.25,0.0,10.0,0.25,3.25,2.5,22.25,0.0,3.5,16.0,2.0,20.5,6.0,5.25,0.0
319,관악구,보라매동,0.037037037037037035,0.08641975308641975,0.0,0.0617283950617284,0.0,1.9753086419753088,0.037037037037037035,0.8765432098765432,0.32098765432098764,4.555555555555555,0.3703703703703704,0.5802469135802469,3.4691358024691357,0.43209876543209874,4.049382716049383,1.8395061728395063,1.567901234567901,0.0
320,관악구,청림동,0.037037037037037035,0.08641975308641975,0.0,0.0617283950617284,0.0,1.9753086419753088,0.037037037037037035,0.8765432098765432,0.32098765432098764,4.555555555555555,0.3703703703703704,0.5802469135802469,3.4691358024691357,0.43209876543209874,4.049382716049383,1.8395061728395063,1.567901234567901,0.0
321,관악구,성현동,0.037037037037037035,0.08641975308641975,0.0,0.0617283950617284,0.0,1.9753086419753088,0.037037037037037035,0.8765432098765432,0.32098765432098764,4.555555555555555,0.3703703703703704,0.5802469135802469,3.4691358024691357,0.43209876543209874,4.049382716049383,1.8395061728395063,1.567901234567901,0.0
322,관악구,행운동,0.037037037037037035,0.08641975308641975,0.0,0.0617283950617284,0.0,1.9753086419753088,0.037037037037037035,0.8765432098765432,0.32098765432098764,4.555555555555555,0.3703703703703704,0.5802469135802469,3.4691358024691357,0.43209876543209874,4.049382716049383,1.8395061728395063,1.567901234567901,0.0
323,관악구,낙성대동,0.037037037037037035,0.08641975308641975,0.0,0.0617283950617284,0.0,1.9753086419753088,0.037037037037037035,0.8765432098765432,0.32098765432098764,4.555555555555555,0.3703703703703704,0.5802469135802469,3.4691358024691357,0.43209876543209874,4.049382716049383,1.8395061728395063,1.567901234567901,0.0
324,관악구,청룡동,0.037037037037037035,0.08641975308641975,0.0,0.0617283950617284,0.0,1.9753086419753088,0.037037037037037035,0.8765432098765432,0.32098765432098764,4.555555555555555,0.3703703703703704,0.5802469135802469,3.4691358024691357,0.43209876543209874,4.049382716049383,1.8395061728395063,1.567901234567901,0.0
325,관악구,은천동,0.037037037037037035,0.08641975308641975,0.0,0.0617283950617284,0.0,1.9753086419753088,0.037037037037037035,0.8765432098765432,0.32098765432098764,4.555555555555555,0.3703703703703704,0.5802469135802469,3.4691358024691357,0.43209876543209874,4.049382716049383,1.8395061728395063,1.567901234567901,0.0
326,관악구,중앙동,0.037037037037037035,0.08641975308641975,0.0,0.0617283950617284,0.0,1.9753086419753088,0.037037037037037035,0.8765432098765432,0.32098765432098764,4.555555555555555,0.3703703703703704,0.5802469135802469,3.4691358024691357,0.43209876543209874,4.049382716049383,1.8395061728395063,1.567901234567901,0.0
327,관악구,인헌동,0.037037037037037035,0.08641975308641975,0.0,0.0617283950617284,0.0,1.9753086419753088,0.037037037037037035,0.8765432098765432,0.32098765432098764,4.555555555555555,0.3703703703703704,0.5802469135802469,3.4691358024691357,0.43209876543209874,4.049382716049383,1.8395061728395063,1.567901234567901,0.0
328,관악구,남현동,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,2.0,24.0,2.0,2.0,25.0,5.0,11.0,14.0,13.0,0.0
329,관악구,서원동,0.008264462809917356,0.03305785123966942,0.0,0.08264462809917356,0.008264462809917356,0.8264462809917356,0.01652892561983471,0.5454545454545454,0.11570247933884298,2.4628099173553717,0.21487603305785125,0.38016528925619836,2.487603305785124,0.3305785123966942,3.8595041322314048,1.0743801652892562,1.322314049586777,0.0
